sample_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,start_frame,end_frame,notes
gwHMR2FEVKA_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/gwHMR2FEVKA_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.033333,29.933407,899,1056,720,test,Florida,Florida::highway,0,85,derived_pre_accident_until=2.833;weak_negative=true
Cu647jk6n_s_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Cu647jk6n_s_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,14.233333,14.964871,213,1920,1080,test,Georgia,Georgia::highway,13,103,accident_time=2.8999999999999986;type=rear-end
Okrusfvcpt8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Okrusfvcpt8_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,20.291667,14.735113,299,1280,720,test,Iowa,Iowa::highway,43,131,accident_time=4.875;type=rear-end
Okrusfvcpt8_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Okrusfvcpt8_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,20.291667,14.735113,299,1280,720,test,Iowa,Iowa::highway,0,28,derived_pre_accident_until=1.875;weak_negative=true
dn0Au-EvKJI_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/dn0Au-EvKJI_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,10.583333,26.07874,276,1620,1080,test,Minnesota,Minnesota::signalized_intersection,42,198,accident_time=3.6;type=t-bone
IhxIuzCn1dM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IhxIuzCn1dM_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,5.633333,29.64497,167,1920,1080,test,Minnesota,Minnesota::signalized_intersection,36,167,accident_time=3.2;type=t-bone
95Tx-2p0O_E_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/95Tx-2p0O_E_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,29.958333,14.753825,442,1080,720,test,Seattle,Seattle::signalized_intersection,166,255,accident_time=13.292;type=rear-end
95Tx-2p0O_E_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/95Tx-2p0O_E_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,29.958333,14.753825,442,1080,720,test,Seattle,Seattle::signalized_intersection,0,152,derived_pre_accident_until=10.292;weak_negative=true
SVcqRcsvGak_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SVcqRcsvGak_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,61,151,accident_time=6.042;type=sideswipe
SVcqRcsvGak_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SVcqRcsvGak_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,0,46,derived_pre_accident_until=3.042;weak_negative=true
1TfCsqNoWQw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1TfCsqNoWQw_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,25.053913,14.967722,375,2400,1080,test,Tennessee,Tennessee::highway,37,127,accident_time=4.504;type=single
1TfCsqNoWQw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1TfCsqNoWQw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,25.053913,14.967722,375,2400,1080,test,Tennessee,Tennessee::highway,0,23,derived_pre_accident_until=1.504;weak_negative=true
vUnflRkNPsI_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/vUnflRkNPsI_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.041667,14.979196,450,960,720,train,Tennessee,Tennessee::highway,26,116,accident_time=3.75;type=sideswipe
EV73dR7U00I_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/EV73dR7U00I_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,14.833333,14.966292,222,1440,1080,test,Tennessee,Tennessee::highway,23,113,accident_time=3.567;type=single
QGey_zj5Cms_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QGey_zj5Cms_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.133333,7.964602,240,1920,1080,test,Arkansas,Arkansas::grade_separated_intersection,4,52,accident_time=2.5;type=single
VxcFvNWTn6M_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/VxcFvNWTn6M_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,14.966667,449,1056,720,test,Wisconsin,Wisconsin::highway,87,177,accident_time=7.792;type=single
VxcFvNWTn6M_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/VxcFvNWTn6M_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.0,14.966667,449,1056,720,test,Wisconsin,Wisconsin::highway,0,72,derived_pre_accident_until=4.792;weak_negative=true
SrbylylFcsg_2_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SrbylylFcsg_2_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,2.52,24.206349,61,492,360,train,World,World::signalized_intersection,0,61,accident_time=0.68;type=t-bone
T1WbCBVGCHg_0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,12.12,23.59736,286,1280,720,train,World,World::highway,105,246,accident_time=6.44;type=t-bone
T1WbCBVGCHg_0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,12.12,23.59736,286,1280,720,train,World,World::highway,0,81,derived_pre_accident_until=3.440;weak_negative=true
T1WbCBVGCHg_12_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_12_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,15.92,23.052764,367,1280,720,train,World,World::highway,119,257,accident_time=7.16;type=single
T1WbCBVGCHg_12_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_12_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,15.92,23.052764,367,1280,720,train,World,World::highway,0,96,derived_pre_accident_until=4.160;weak_negative=true
T1WbCBVGCHg_4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,11.96,21.73913,260,1280,720,train,World,World::highway,121,251,accident_time=7.56;type=t-bone
T1WbCBVGCHg_4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_4_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,11.96,21.73913,260,1280,720,train,World,World::highway,0,99,derived_pre_accident_until=4.560;weak_negative=true
T1WbCBVGCHg_8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_8_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,21.92,17.883212,392,1280,720,train,World,World::highway,96,204,accident_time=7.36;type=t-bone
T1WbCBVGCHg_8_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_8_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,21.92,17.883212,392,1280,720,train,World,World::highway,0,78,derived_pre_accident_until=4.360;weak_negative=true
T_MwU0oQIBs_0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T_MwU0oQIBs_0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,4.7047,15.091292,71,1280,720,train,World,World::simple_intersection,0,71,accident_time=1.6016;type=t-bone
TqwcLiIQq3A_3_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TqwcLiIQq3A_3_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,98.364933,9.66808,951,480,360,train,World,World::signalized_intersection,861,919,accident_time=91.024267;type=t-bone
TqwcLiIQq3A_3_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TqwcLiIQq3A_3_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,98.364933,9.66808,951,480,360,train,World,World::signalized_intersection,0,851,derived_pre_accident_until=88.024;weak_negative=true
TvPX5q1VvE0_0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TvPX5q1VvE0_0_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,10.9109,22.088004,241,1280,720,train,World,World::simple_intersection,92,224,accident_time=6.172833;type=rear-end
TvPX5q1VvE0_0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TvPX5q1VvE0_0_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,10.9109,22.088004,241,1280,720,train,World,World::simple_intersection,0,70,derived_pre_accident_until=3.173;weak_negative=true
UEXRGvWNta8_0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UEXRGvWNta8_0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,5.733333,12.209302,70,1280,720,train,World,World::signalized_intersection,36,70,accident_time=4.933333;type=t-bone
UEXRGvWNta8_0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UEXRGvWNta8_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,5.733333,12.209302,70,1280,720,train,World,World::signalized_intersection,0,24,derived_pre_accident_until=1.933;weak_negative=true
UcJKeuDYOzc_12_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_12_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,7.04,23.153409,163,450,360,train,World,World::signalized_intersection,0,128,accident_time=1.52;type=single
UcJKeuDYOzc_15_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_15_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,9.6,21.25,204,450,360,train,World,World::roundabout,74,201,accident_time=5.48;type=t-bone
UcJKeuDYOzc_15_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_15_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,9.6,21.25,204,450,360,train,World,World::roundabout,0,53,derived_pre_accident_until=2.480;weak_negative=true
UcJKeuDYOzc_16_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_16_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,9.88,25.0,247,450,360,train,World,World::signalized_intersection,101,247,accident_time=6.04;type=t-bone
UcJKeuDYOzc_16_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_16_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,9.88,25.0,247,450,360,train,World,World::signalized_intersection,0,76,derived_pre_accident_until=3.040;weak_negative=true
UcJKeuDYOzc_19_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_19_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,9.96,24.598394,245,450,360,train,World,World::city_street,45,192,accident_time=3.84;type=sideswipe
UcJKeuDYOzc_3_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_3_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,14.08,25.0,352,450,360,train,World,World::simple_intersection,146,296,accident_time=7.84;type=t-bone
UcJKeuDYOzc_3_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_3_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,14.08,25.0,352,450,360,train,World,World::simple_intersection,0,121,derived_pre_accident_until=4.840;weak_negative=true
UcJKeuDYOzc_4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,7.36,25.0,184,450,360,train,World,World::signalized_intersection,27,177,accident_time=3.08;type=t-bone
UcJKeuDYOzc_6_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_6_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,14.64,15.095628,221,450,360,train,World,World::signalized_intersection,106,196,accident_time=9.0;type=t-bone
UcJKeuDYOzc_6_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_6_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,14.64,15.095628,221,450,360,train,World,World::signalized_intersection,0,91,derived_pre_accident_until=6.000;weak_negative=true
UcJKeuDYOzc_8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_8_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,7.2,23.75,171,450,360,train,World,World::signalized_intersection,39,171,accident_time=3.68;type=t-bone
UcJKeuDYOzc_9_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_9_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,9.84,22.96748,226,450,360,train,World,World::signalized_intersection,89,226,accident_time=5.88;type=single
UcJKeuDYOzc_9_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_9_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,9.84,22.96748,226,450,360,train,World,World::signalized_intersection,0,66,derived_pre_accident_until=2.880;weak_negative=true
V0iWmOFca7w_4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/V0iWmOFca7w_4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,22.689333,18.687195,424,1280,720,train,World,World::signalized_intersection,311,423,accident_time=18.601917;type=t-bone
V0iWmOFca7w_4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/V0iWmOFca7w_4_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,22.689333,18.687195,424,1280,720,train,World,World::signalized_intersection,0,292,derived_pre_accident_until=15.602;weak_negative=true
zs895pofwv4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zs895pofwv4_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,19.875,14.943396,297,960,720,test,Arkansas,Arkansas::highway,68,158,accident_time=6.583;type=single
zs895pofwv4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zs895pofwv4_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,19.875,14.943396,297,960,720,test,Arkansas,Arkansas::highway,0,54,derived_pre_accident_until=3.583;weak_negative=true
DEmCJ-_E3tY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/DEmCJ-_E3tY_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,19.766667,15.075885,298,854,384,train,Virginia,Virginia::highway,26,116,accident_time=3.7;type=single
zefBTt5RXko_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zefBTt5RXko_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.041667,14.912621,448,960,720,test,Virginia,Virginia::tunnel,57,147,accident_time=5.833333;type=single
zefBTt5RXko_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zefBTt5RXko_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.041667,14.912621,448,960,720,test,Virginia,Virginia::tunnel,0,42,derived_pre_accident_until=2.833;weak_negative=true
K0YHy4UKGE4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/K0YHy4UKGE4_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,7.541667,14.850829,112,1056,720,test,Louisiana,Louisiana::highway,24,112,accident_time=3.625;type=rear-end
SMqZ9jI9TOE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SMqZ9jI9TOE_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.0,29.666667,890,1080,720,test,Minnesota,Minnesota::signalized_intersection,95,273,accident_time=5.2;type=t-bone
SMqZ9jI9TOE_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SMqZ9jI9TOE_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.0,29.666667,890,1080,720,test,Minnesota,Minnesota::signalized_intersection,0,65,derived_pre_accident_until=2.200;weak_negative=true
-yuVlpyayOI_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/-yuVlpyayOI_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,27.125,18.83871,511,960,720,train,Virginia,Virginia::highway,157,270,accident_time=10.333;type=single
-yuVlpyayOI_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/-yuVlpyayOI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,27.125,18.83871,511,960,720,train,Virginia,Virginia::highway,0,138,derived_pre_accident_until=7.333;weak_negative=true
JEv4-TJDQlQ_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/JEv4-TJDQlQ_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,25.583333,15.009772,384,3840,2160,test,Seattle,Seattle::signalized_intersection,115,205,accident_time=9.65;type=rear-end
JEv4-TJDQlQ_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/JEv4-TJDQlQ_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,25.583333,15.009772,384,3840,2160,test,Seattle,Seattle::signalized_intersection,0,100,derived_pre_accident_until=6.650;weak_negative=true
SZA0u7rLVL4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SZA0u7rLVL4_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,24.2,29.917355,724,2400,1080,test,Seattle,Seattle::city_street,233,413,accident_time=9.799999999999999;type=sideswipe
SZA0u7rLVL4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SZA0u7rLVL4_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,24.2,29.917355,724,2400,1080,test,Seattle,Seattle::city_street,0,203,derived_pre_accident_until=6.800;weak_negative=true
i62_ZJJeR-Y_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/i62_ZJJeR-Y_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,25.105438,754,1280,720,test,Seattle,Seattle::signalized_intersection,16,166,accident_time=2.633;type=single
efXT6-Z1BGg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/efXT6-Z1BGg_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,24.866667,20.02681,498,1280,720,test,Seattle,Seattle::signalized_intersection,0,108,accident_time=1.4000000000000004;type=t-bone
jndtah0zyZ4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jndtah0zyZ4_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.037037,25.435265,764,1280,720,test,Seattle,Seattle::signalized_intersection,568,721,accident_time=24.333333;type=sideswipe
jndtah0zyZ4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jndtah0zyZ4_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,30.037037,25.435265,764,1280,720,test,Seattle,Seattle::signalized_intersection,0,543,derived_pre_accident_until=21.333;weak_negative=true
z6AXuWSU63M_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/z6AXuWSU63M_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,25.016667,14.950033,374,1584,1080,test,Wisconsin,Wisconsin::highway,172,262,accident_time=13.533;type=sideswipe
z6AXuWSU63M_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/z6AXuWSU63M_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,25.016667,14.950033,374,1584,1080,test,Wisconsin,Wisconsin::highway,0,157,derived_pre_accident_until=10.533;weak_negative=true
Xe9CoVqpv9c_2_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xe9CoVqpv9c_2_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,7.0,25.142857,176,1280,720,train,World,World::simple_intersection,99,176,accident_time=5.933333;type=rear-end
Xe9CoVqpv9c_2_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xe9CoVqpv9c_2_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,7.0,25.142857,176,1280,720,train,World,World::simple_intersection,0,74,derived_pre_accident_until=2.933;weak_negative=true
Xu1KsH1j2iQ_1_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xu1KsH1j2iQ_1_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,9.142467,24.719806,226,960,720,train,World,World::signalized_intersection,72,220,accident_time=4.9049;type=t-bone
Xu1KsH1j2iQ_1_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xu1KsH1j2iQ_1_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,9.142467,24.719806,226,960,720,train,World,World::signalized_intersection,0,47,derived_pre_accident_until=1.905;weak_negative=true
Xu1KsH1j2iQ_11_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xu1KsH1j2iQ_11_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,17.684333,20.074265,355,960,720,train,World,World::city_street,91,211,accident_time=6.5065;type=single
Xu1KsH1j2iQ_11_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xu1KsH1j2iQ_11_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,17.684333,20.074265,355,960,720,train,World,World::city_street,0,70,derived_pre_accident_until=3.506;weak_negative=true
YTOvt3Ac1z4_0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YTOvt3Ac1z4_0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,39.272567,27.169093,1067,1280,720,train,World,World::signalized_intersection,620,783,accident_time=24.8248;type=t-bone
YTOvt3Ac1z4_0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YTOvt3Ac1z4_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,39.272567,27.169093,1067,1280,720,train,World,World::signalized_intersection,0,593,derived_pre_accident_until=21.825;weak_negative=true
YtKuNIcpvlY_0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YtKuNIcpvlY_0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,44.941176,15.019634,675,1280,720,train,World,World::signalized_intersection,95,185,accident_time=8.294118;type=t-bone
YtKuNIcpvlY_0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YtKuNIcpvlY_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,44.941176,15.019634,675,1280,720,train,World,World::signalized_intersection,0,80,derived_pre_accident_until=5.294;weak_negative=true
Z52L6jGdSkY_0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Z52L6jGdSkY_0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,5.4054,29.97003,162,1280,720,train,World,World::signalized_intersection,0,142,accident_time=0.734067;type=t-bone
Z52L6jGdSkY_10_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Z52L6jGdSkY_10_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,6.639967,29.97003,199,1280,720,train,World,World::signalized_intersection,21,199,accident_time=2.7027;type=t-bone
Z52L6jGdSkY_11_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Z52L6jGdSkY_11_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,2.2022,29.97003,66,1280,720,train,World,World::signalized_intersection,0,66,accident_time=0.967633;type=t-bone
Z52L6jGdSkY_12_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Z52L6jGdSkY_12_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,3.370033,29.97003,101,1280,720,train,World,World::signalized_intersection,5,101,accident_time=2.168833;type=t-bone
Z52L6jGdSkY_14_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Z52L6jGdSkY_14_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,3.7037,29.97003,111,1280,720,train,World,World::signalized_intersection,0,111,accident_time=1.468133;type=sideswipe
Z52L6jGdSkY_15_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Z52L6jGdSkY_15_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,5.4054,29.97003,162,1280,720,train,World,World::signalized_intersection,0,162,accident_time=1.868533;type=t-bone
